savedIndex,alboumName,songerName,name,songUrl,songMP3Url,imageUrl,url
1228,,,,,https://music.egonair.com/hassan%20el-asmar/tajer_el_sabr/Aghanyna.CoM_tajer_el_sabr.mp3,https://aghanyna.net/wp-content/uploads/2020/05/Hasan-Al-Asmar-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d8%b3%d9%86-%d8%a7%d9%84%d8%a7%d8%b3%d9%85%d8%b1-%d8%aa%d8%a7%d8%ac%d8%b1-%d8%a7%d9%84%d8%b5%d8%a8%d8%b1/
1229,,,,,https://www.music.egonair.com/hassan%20el-asmar/3ala%20fen%20ya%20hawa/Aghanyna.com_3la_fin_yahawa.mp3,https://aghanyna.net/wp-content/uploads/2020/05/hqdefault-15-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d8%b3%d9%86-%d8%a7%d9%84%d8%a7%d8%b3%d9%85%d8%b1-%d8%b9%d9%84%d9%89-%d9%81%d9%8a%d9%86-%d9%8a%d8%a7-%d9%87%d9%88%d9%89/
1230,,,,,https://www.music.egonair.com/hassan%20el-asmar/3ala%20fen%20ya%20hawa/Aghanyna.com_3limok.mp3,https://aghanyna.net/wp-content/uploads/2020/05/hqdefault-15-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d8%b3%d9%86-%d8%a7%d9%84%d8%a7%d8%b3%d9%85%d8%b1-%d8%b9%d9%84%d9%85%d9%88%d9%83/
1231,,,,,https://www.music.egonair.com/hassan%20el-asmar/3ala%20fen%20ya%20hawa/Aghanyna.com_ba7lm.mp3,https://aghanyna.net/wp-content/uploads/2020/05/hqdefault-15-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d8%b3%d9%86-%d8%a7%d9%84%d8%a7%d8%b3%d9%85%d8%b1-%d8%a8%d8%ad%d9%84%d9%85/
1232,,,,,https://www.music.egonair.com/hassan%20el-asmar/3ala%20fen%20ya%20hawa/Aghanyna.com_dmo3.mp3,https://aghanyna.net/wp-content/uploads/2020/05/hqdefault-15-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d8%b3%d9%86-%d8%a7%d9%84%d8%a7%d8%b3%d9%85%d8%b1-%d8%af%d9%85%d9%88%d8%b9/
1233,,,,,https://www.music.egonair.com/hassan%20el-asmar/3ala%20fen%20ya%20hawa/Aghanyna.com_mawal_b3tb_3lik.mp3,https://aghanyna.net/wp-content/uploads/2020/05/hqdefault-15-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d8%b3%d9%86-%d8%a7%d9%84%d8%a7%d8%b3%d9%85%d8%b1-%d9%85%d9%88%d8%a7%d9%84-%d8%a8%d8%b9%d8%aa%d8%a8-%d8%b9%d9%84%d9%8a%d9%83/
1234,,,,,https://www.music.egonair.com/hassan%20el-asmar/3ala%20fen%20ya%20hawa/Aghanyna.com_sahr_elyaly.mp3,https://aghanyna.net/wp-content/uploads/2020/05/hqdefault-15-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d8%b3%d9%86-%d8%a7%d9%84%d8%a7%d8%b3%d9%85%d8%b1-%d8%b3%d9%87%d8%b1-%d8%a7%d9%84%d9%84%d9%8a%d8%a7%d9%84%d9%89/
1235,,,,,https://www.music.egonair.com/hassan%20el-asmar/Kitab%207yaty/Aghanyna.com_7ikaya.mp3,https://aghanyna.net/wp-content/uploads/2020/05/msrstars.combee11ca853-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d8%b3%d9%86-%d8%a7%d9%84%d8%a7%d8%b3%d9%85%d8%b1-%d8%ad%d9%83%d8%a7%d9%8a%d9%87/
1236,,,,,https://www.music.egonair.com/hassan%20el-asmar/Kitab%207yaty/Aghanyna.com_beena.mp3,https://aghanyna.net/wp-content/uploads/2020/05/msrstars.combee11ca853-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d8%b3%d9%86-%d8%a7%d9%84%d8%a7%d8%b3%d9%85%d8%b1-%d8%a8%d9%8a%d9%86%d8%a7/
1237,,,,,https://www.music.egonair.com/hassan%20el-asmar/Kitab%207yaty/Aghanyna.com_kitab_7yaty.mp3,https://aghanyna.net/wp-content/uploads/2020/05/msrstars.combee11ca853-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d8%b3%d9%86-%d8%a7%d9%84%d8%a7%d8%b3%d9%85%d8%b1-%d9%83%d8%aa%d8%a7%d8%a8-%d8%ad%d9%8a%d8%a7%d8%aa%d9%89/
1238,,,,,https://www.music.egonair.com/hassan%20el-asmar/Kitab%207yaty/Aghanyna.com_lih.mp3,https://aghanyna.net/wp-content/uploads/2020/05/msrstars.combee11ca853-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d8%b3%d9%86-%d8%a7%d9%84%d8%a7%d8%b3%d9%85%d8%b1-%d9%84%d9%8a%d9%87/
1239,,,,,https://www.music.egonair.com/hassan%20el-asmar/Kitab%207yaty/Aghanyna.com_lih_far7.mp3,https://aghanyna.net/wp-content/uploads/2020/05/msrstars.combee11ca853-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d8%b3%d9%86-%d8%a7%d9%84%d8%a7%d8%b3%d9%85%d8%b1-%d9%84%d9%8a%d9%84%d9%87-%d9%81%d8%b1%d8%ad/
1240,,,,,https://www.music.egonair.com/hassan%20el-asmar/Kitab%207yaty/Aghanyna.com_mish_7sebk.mp3,https://aghanyna.net/wp-content/uploads/2020/05/msrstars.combee11ca853-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d8%b3%d9%86-%d8%a7%d9%84%d8%a7%d8%b3%d9%85%d8%b1-%d9%85%d8%b4-%d9%87%d8%b3%d9%8a%d8%a8%d9%83/
1241,,,,,https://www.music.egonair.com/hassan%20el-asmar/et5ad3na/ana_aho.mp3,https://aghanyna.net/wp-content/uploads/2020/05/maxresdefault-11-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d8%b3%d9%86-%d8%a7%d9%84%d8%a7%d8%b3%d9%85%d8%b1-%d8%a7%d9%86%d8%a7-%d8%a7%d9%87%d9%88%d9%87/
1242,,,,,https://www.music.egonair.com/hassan%20el-asmar/et5ad3na/el7ayara.mp3,https://aghanyna.net/wp-content/uploads/2020/05/maxresdefault-11-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d8%b3%d9%86-%d8%a7%d9%84%d8%a7%d8%b3%d9%85%d8%b1-%d8%a7%d9%84%d8%ad%d9%8a%d8%a7%d8%b1%d9%89/
1243,,,,,https://www.music.egonair.com/hassan%20el-asmar/et5ad3na/elhawa.mp3,https://aghanyna.net/wp-content/uploads/2020/05/maxresdefault-11-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d8%b3%d9%86-%d8%a7%d9%84%d8%a7%d8%b3%d9%85%d8%b1-%d8%a7%d9%84%d9%87%d9%88%d9%89/
1244,,,,,https://www.music.egonair.com/hassan%20el-asmar/et5ad3na/et5ad3na.mp3,https://aghanyna.net/wp-content/uploads/2020/05/maxresdefault-11-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d8%b3%d9%86-%d8%a7%d9%84%d8%a7%d8%b3%d9%85%d8%b1-%d8%a7%d8%aa%d8%ae%d8%af%d8%b9%d9%86%d8%a7/
1245,,,,,https://www.music.egonair.com/hassan%20el-asmar/et5ad3na/lina_amr.mp3,https://aghanyna.net/wp-content/uploads/2020/05/maxresdefault-11-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d8%b3%d9%86-%d8%a7%d9%84%d8%a7%d8%b3%d9%85%d8%b1-%d9%84%d9%8a%d9%86%d8%a7-%d9%82%d9%85%d8%b1/
1246,,,,,https://www.music.egonair.com/hassan%20el-asmar/et5ad3na/t3m_elayam.mp3,https://aghanyna.net/wp-content/uploads/2020/05/maxresdefault-11-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d8%b3%d9%86-%d8%a7%d9%84%d8%a7%d8%b3%d9%85%d8%b1-%d8%b7%d8%b9%d9%85-%d8%a7%d9%84%d8%a7%d9%8a%d8%a7%d9%85/
1247,,,,,https://www.music.egonair.com/hassan%20el-asmar/et5ad3na/ya_5ofy.mp3,https://aghanyna.net/wp-content/uploads/2020/05/maxresdefault-11-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d8%b3%d9%86-%d8%a7%d9%84%d8%a7%d8%b3%d9%85%d8%b1-%d9%8a%d8%a7-%d8%ae%d9%88%d9%81%d9%89/
1248,,,,,https://www.music.egonair.com/Hakim/Ya.Mazago/Aghanyna.CoM_Hakim_Akher.Sazaga.mp3,https://aghanyna.net/wp-content/uploads/2020/04/hqdefault-9-1-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d9%83%d9%8a%d9%85-%d8%a7%d8%ae%d8%b1-%d8%b3%d8%b0%d8%a7%d8%ac%d9%87/
1249,,,,,https://www.music.egonair.com/Hakim/Ya.Mazago/Aghanyna.CoM_Hakim_Arba.Horouf.mp3,https://aghanyna.net/wp-content/uploads/2020/04/hqdefault-9-1-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d9%83%d9%8a%d9%85-%d8%a7%d8%b1%d8%a8%d8%b9-%d8%ad%d8%b1%d9%88%d9%81/
1250,,,,,https://www.music.egonair.com/Hakim/Ya.Mazago/Aghanyna.CoM_Hakim_Ayeshni.mp3,https://aghanyna.net/wp-content/uploads/2020/04/hqdefault-9-1-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d9%83%d9%8a%d9%85-%d8%b9%d9%8a%d8%b4%d9%86%d9%89/
1251,,,,,https://www.music.egonair.com/Hakim/Ya.Mazago/Aghanyna.CoM_Hakim_Elahi.Wenta.Gahi.mp3,https://aghanyna.net/wp-content/uploads/2020/04/hqdefault-9-1-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d9%83%d9%8a%d9%85-%d8%a7%d9%84%d9%84%d9%87%d9%89-%d9%88%d8%a7%d9%86%d8%aa-%d8%ac%d8%a7%d9%87%d9%89/
1252,,,,,https://www.music.egonair.com/Hakim/Ya.Mazago/Aghanyna.CoM_Hakim_Ely.Raba.mp3,https://aghanyna.net/wp-content/uploads/2020/04/hqdefault-9-1-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d9%83%d9%8a%d9%85-%d8%a7%d9%84%d9%84%d9%89-%d8%b1%d8%a8%d8%a7/
1253,,,,,https://www.music.egonair.com/Hakim/Ya.Mazago/Aghanyna.CoM_Hakim_Kolena.Wahed.mp3,https://aghanyna.net/wp-content/uploads/2020/04/hqdefault-9-1-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d9%83%d9%8a%d9%85-%d9%83%d9%84%d9%86%d8%a7-%d9%88%d8%a7%d8%ad%d8%af/
1254,,,,,https://www.music.egonair.com/Hakim/Ya.Mazago/Aghanyna.CoM_Hakim_Wara2a.We.Alam.mp3,https://aghanyna.net/wp-content/uploads/2020/04/hqdefault-9-1-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d9%83%d9%8a%d9%85-%d9%88%d8%b1%d9%82%d9%87-%d9%88%d9%82%d9%84%d9%85/
1255,,,,,https://www.music.egonair.com/Hakim/Ya.Mazago/Aghanyna.CoM_Hakim_Ya.Halawtu.mp3,https://aghanyna.net/wp-content/uploads/2020/04/hqdefault-9-1-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d9%83%d9%8a%d9%85-%d9%8a%d8%a7-%d8%ad%d9%84%d8%a7%d9%88%d8%aa%d9%87/
1256,,,,,https://www.music.egonair.com/Hakim/Ya.Mazago/Aghanyna.CoM_Hakim_Ya.Mazago.mp3,https://aghanyna.net/wp-content/uploads/2020/04/hqdefault-9-1-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d9%83%d9%8a%d9%85-%d9%8a%d8%a7-%d9%85%d8%b2%d8%a7%d8%ac%d9%88/
1257,,,,,https://www.music.egonair.com/Hakim/Ya.Mazago/Aghanyna.CoM_Hakim_Yani.Ya.mp3,https://aghanyna.net/wp-content/uploads/2020/04/hqdefault-9-1-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d9%83%d9%8a%d9%85-%d9%8a%d8%a7%d9%86%d9%89-%d9%8a%d8%a7%d9%87/
1258,,,????? ????? ???? ??????,,https://music.egonair.com/2020/Apr/Mostafa.Hagag.Haseb.Ya.Tayb.mp3,https://aghanyna.net/wp-content/uploads/2019/11/hqdefault-4-85x85.jpg,https://aghanyna.net/songs/%d9%85%d8%b5%d8%b7%d9%81%d9%89-%d8%ad%d8%ac%d8%a7%d8%ac-%d8%ad%d8%a7%d8%b3%d8%a8-%d9%8a%d8%a7-%d8%b7%d9%8a%d8%a8/
1259,,,????? ???? ????? ??????,,https://www.music.egonair.com/Hakim/Nazra/Aghanyna.CoM_El.Bo3d.Laa.mp3,https://aghanyna.net/wp-content/uploads/2019/10/52120170914055403543-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d9%83%d9%8a%d9%85-%d8%a7%d9%84%d8%a8%d8%b9%d8%af-%d9%84%d8%a7/
1260,,,????? ???? ????? ??????,,https://www.music.egonair.com/Hakim/Nazra/Aghanyna.CoM_El.Wad.Da.Helw.mp3,https://aghanyna.net/wp-content/uploads/2019/10/52120170914055403543-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d9%83%d9%8a%d9%85-%d8%a7%d9%84%d9%88%d8%a7%d8%af-%d8%af%d9%87-%d8%ad%d9%84%d9%88/
1261,,,????? ???? ????? ??????,,https://www.music.egonair.com/Hakim/Nazra/Aghanyna.CoM_Hena.Wa.Henak.mp3,https://aghanyna.net/wp-content/uploads/2019/10/52120170914055403543-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d9%83%d9%8a%d9%85-%d9%87%d9%86%d8%a7-%d9%88%d9%87%d9%86%d8%a7%d9%83/
1262,,,????? ???? ????? ??????,,https://www.music.egonair.com/Hakim/Nazra/Aghanyna.CoM_Mawal.El.Zaman.mp3,https://aghanyna.net/wp-content/uploads/2019/10/52120170914055403543-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d9%83%d9%8a%d9%85-%d9%85%d9%88%d8%a7%d9%84-%d8%a7%d9%84%d8%b2%d9%85%d8%a7%d9%86/
1263,,,????? ???? ?? ????,,https://www.music.egonair.com/Hakim/Nazra/Aghanyna.CoM_Nazra.mp3,https://aghanyna.net/wp-content/uploads/2020/01/15781599717188080-85x85.jpeg,https://aghanyna.net/songs/%d8%ad%d9%83%d9%8a%d9%85-%d9%86%d8%b8%d8%b1%d9%87/
1264,,,????? ???? ???? 1991,,https://www.music.egonair.com/Hakim/Nazra/Aghanyna.CoM_Yama.Alo.mp3,https://aghanyna.net/wp-content/uploads/2017/04/?????-????-????-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d9%83%d9%8a%d9%85-%d9%8a%d8%a7%d9%85%d8%a7-%d9%82%d8%a7%d9%84%d9%88%d8%a7/
1265,,,????? ???? ???? ??? ????? ???? ?????,,https://music.egonair.com/2020/Apr/Amin.Khatab.Ya.Khalg.Allah.mp3,https://aghanyna.net/wp-content/uploads/2019/09/hqdefault-17-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d9%85%d9%8a%d9%86-%d8%ae%d8%b7%d8%a7%d8%a8-%d9%8a%d8%a7-%d8%ae%d9%84%d9%82-%d8%a7%d9%84%d9%84%d9%87/
1266,,,????? ????? ???? ????? 2017,,https://music.egonair.com/2020/Apr/Mostafa.Kamel.7lwa.Albnat.mp3,https://aghanyna.net/wp-content/uploads/2017/07/20427648_1748084195219336_1108287750_n_264-85x85.jpg,https://aghanyna.net/songs/%d9%85%d8%b5%d8%b7%d9%81%d9%89-%d9%83%d8%a7%d9%85%d9%84-%d8%ad%d9%84%d9%88%d9%87-%d8%a7%d9%84%d8%a8%d9%86%d8%a7%d8%aa/
1267,,,?????? ??? ???? ????? ?????,,https://music.egonair.com/2020/Apr/Hamobeka.Bent17.mp3,https://aghanyna.net/wp-content/uploads/2019/09/2019_8_10_13_5_42_246-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d9%85%d9%88-%d8%a8%d9%8a%d9%83%d8%a7-%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a8%d9%86%d8%aa-17/
1268,,,?????? ?????? ???? ??????,,https://music.egonair.com/2020/Apr/Wala.Bent.Wala.Nelh.mp3,https://aghanyna.net/wp-content/uploads/2018/10/??????-???-????-–-??-?????-?????-?????-2018-Mp3-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%85%d9%88%d8%b1%d8%a9-%d8%a7%d8%b5%d9%8a%d9%84%d9%87/
1269,,,,,https://music.egonair.com/2020/Apr/Kozbra.Hangra.El.Wekala.mp3,https://aghanyna.net/wp-content/uploads/2020/04/hqdefault-12-85x85.jpg,https://aghanyna.net/songs/%d9%83%d8%b2%d8%a8%d8%b1%d9%87-%d9%88-%d8%ad%d9%86%d8%ac%d8%b1%d8%a9-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9/
1270,,,,,https://music.egonair.com/2020/Apr/Essam.Sasa.Ragel.Ebn.Ragl.mp3,https://aghanyna.net/wp-content/uploads/2020/04/index-9-85x85.jpg,https://aghanyna.net/songs/%d8%b9%d8%b5%d8%a7%d9%85-%d8%b5%d8%a7%d8%b5%d8%a7-%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%b1%d8%a7%d8%ac%d9%84-%d8%a7%d8%a8%d9%86-%d8%b1%d8%a7%d8%ac%d9%84/
1271,,,,,https://music.egonair.com/2020/Apr/Salam.Salam.mp3,https://aghanyna.net/wp-content/uploads/2020/04/???-85x85.jpg,https://aghanyna.net/songs/%d9%81%d9%8a%d9%81%d8%aa%d9%8a-%d8%a7%d9%84%d8%a7%d8%b3%d8%b7%d9%88%d8%b1%d9%87-%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%b3%d9%84%d8%a7%d9%85-%d8%b3%d9%84%d8%a7%d9%85/
1272,,,,,https://music.egonair.com/2020/Apr/Sadat.Bhlol.mp3,https://aghanyna.net/wp-content/uploads/2020/04/hqdefault-9-85x85.jpg,https://aghanyna.net/songs/%d8%b3%d8%a7%d8%af%d8%a7%d8%aa-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%89-%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a8%d9%87%d9%84%d9%88%d9%84/
1273,,,,,https://music.egonair.com/2020/Apr/Amen.Khatab.Ahbbtki.mp3,https://aghanyna.net/wp-content/uploads/2020/04/0-14-240x280-1-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d9%85%d9%8a%d9%86-%d8%ae%d8%b7%d8%a7%d8%a8-%d8%a7%d8%ad%d8%a8%d8%a8%d8%aa%d9%83%d9%8a/
1274,,,,,https://www.aghanyna.net/wp-content/uploads/2020/04/Abdullah.Elpop_.Ba3dk.Maksor.mp3,https://aghanyna.net/wp-content/uploads/2020/04/maxresdefault-7-85x85.jpg,https://aghanyna.net/songs/%d8%b9%d8%a8%d8%af%d8%a7%d9%84%d9%84%d9%87-%d8%a7%d9%84%d8%a8%d9%88%d8%a8-%d8%a8%d8%b9%d8%af%d9%83-%d9%85%d9%83%d8%b3%d9%88%d8%b1/
1275,,,,,https://www.aghanyna.net/en/wp-content/uploads/2020/04/Oka.WI_.Ortega.YEAR_.2020.mp3,https://aghanyna.net/wp-content/uploads/2020/04/sddefault-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d9%88%d9%83%d8%a7-%d9%88%d8%a7%d9%88%d8%b1%d8%aa%d9%8a%d8%ac%d8%a7-%d8%b3%d9%86%d9%87-2020/
1276,,,,,https://www.aghanyna.net/wp-content/uploads/2020/04/Albk.Lw_.Fareg_.mp3,https://aghanyna.net/wp-content/uploads/2020/04/?????-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d9%82%d9%84%d8%a8%d9%83-%d9%84%d9%88-%d9%81%d8%a7%d8%b1%d9%82-%d8%ac%d8%b3%d9%85%d9%83/
1277,,,,,https://www.aghanyna.net/wp-content/uploads/2020/04/Ya.Queen_.mp3,https://aghanyna.net/wp-content/uploads/2020/04/??????-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d9%8a%d8%a7%d9%83%d9%88%d9%8a%d9%86-%d9%88%d9%84%d8%a7%d8%a8%d8%b3%d9%87-%d8%aa%d8%a7%d8%ac/
1278,,,,,https://www.aghanyna.net/wp-content/uploads/2020/04/Malk.Ya_.Haz_.Al3b.mp3,https://aghanyna.net/wp-content/uploads/2020/04/hqdefault-6-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d9%85%d8%a7%d9%84%d9%83-%d9%8a%d8%a7%d8%ad%d8%b8-%d8%a7%d9%84%d8%b9%d8%a8/
1279,,,,,https://www.aghanyna.net/wp-content/uploads/2020/04/Father.mp3,https://aghanyna.net/wp-content/uploads/2020/04/maxresdefault-6-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d9%86%d8%b5%d9%8a%d8%ad%d9%87-%d8%a3%d8%a8/
1280,,,,,https://www.aghanyna.net/wp-content/uploads/2020/04/Albi.Etwg3_.mp3,https://aghanyna.net/wp-content/uploads/2020/04/artworks-s2ngR9i9y3tc4faD-SZH8lA-t500x500-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d9%82%d9%84%d8%a8%d9%8a-%d8%a7%d8%aa%d9%88%d8%ac%d8%b9-%d9%84%d9%85%d8%a7-%d8%a7%d8%aa%d9%84%d8%af%d8%b9/
1281,,,,,https://www.aghanyna.net/wp-content/uploads/2020/04/Albi.Estawa.mp3,https://aghanyna.net/wp-content/uploads/2020/04/????-240x280-1-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d9%82%d9%84%d8%a8%d9%8a-%d8%a7%d8%b3%d8%aa%d9%88%d9%8a/
1282,,,,,https://www.aghanyna.net/en/wp-content/uploads/2020/04/Sadat.Elhokm.Almbda2.mp3,https://aghanyna.net/wp-content/uploads/2020/04/33333333333333-2-240x280-1-85x85.jpg,https://aghanyna.net/songs/%d8%b3%d8%a7%d8%af%d8%a7%d8%aa-%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%84%d8%ad%d9%83%d9%85-%d8%b9-%d8%a7%d9%84%d9%85%d8%a8%d8%af%d8%a3/
1283,,,,,https://www.aghanyna.net/wp-content/uploads/2020/04/Hamo.Beka_.Ana_.B3shq.Elshdh.mp3,https://aghanyna.net/wp-content/uploads/2020/04/????-15-240x280-1-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d9%85%d9%88-%d8%a8%d9%8a%d9%83%d8%a7-%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%86%d8%a7-%d8%a8%d8%b9%d8%b4%d9%82-%d8%a7%d9%84%d8%b4%d8%af%d9%87/
1284,,,?????? ??? ???? ????? ?????,,https://www.aghanyna.net/wp-content/uploads/2020/04/Hamo.Beka_.Khat_.Elmot_.mp3,https://aghanyna.net/wp-content/uploads/2019/09/2019_8_10_13_5_42_246-85x85.jpg,https://aghanyna.net/songs/%d8%ad%d9%85%d9%88-%d8%a8%d9%8a%d9%83%d8%a7-%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%ae%d8%b7-%d8%a7%d9%84%d9%85%d9%88%d8%aa/
1285,,,,,https://www.music.egonair.com/Ahmed%20sheba/Aghanyna.com-%20elly%20leyh%202rsh.mp3,https://aghanyna.net/wp-content/uploads/2020/04/11111111111111111111111111-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ad%d9%85%d8%af-%d8%b4%d9%8a%d8%a8%d9%87-%d8%a7%d9%84%d9%84%d9%89-%d9%84%d9%8a%d9%87-%d9%82%d8%b1%d8%b4/
1286,,,,,https://www.music.egonair.com/Ahmed%20sheba/Aghanyna.com-%20elly%20meny.mp3,https://aghanyna.net/wp-content/uploads/2020/04/11111111111111111111111111-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ad%d9%85%d8%af-%d8%b4%d9%8a%d8%a8%d9%87-%d8%a7%d9%84%d9%84%d9%89-%d9%85%d9%86%d9%89/
1287,,,,,https://www.music.egonair.com/Ahmed%20sheba/Aghanyna.com-ah%20lw%20l3bt%20ya%20zhr.mp3,https://aghanyna.net/wp-content/uploads/2020/04/11111111111111111111111111-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ad%d9%85%d8%af-%d8%b4%d9%8a%d8%a8%d9%87-%d8%a7%d9%87-%d9%84%d9%88-%d9%84%d8%b9%d8%a8%d8%aa-%d9%8a%d8%a7-%d8%b2%d9%87%d8%b1/
1288,,,,,https://www.music.egonair.com/Ahmed%20sheba/Aghanyna.com-%20ylly%20enta%203'awi%207obna.mp3,https://aghanyna.net/wp-content/uploads/2020/04/11111111111111111111111111-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ad%d9%85%d8%af-%d8%b4%d9%8a%d8%a8%d9%87-%d9%8a%d9%84%d9%84%d9%89-%d8%a7%d9%86%d8%aa-%d8%ba%d8%a7%d9%88%d9%89-%d8%ad%d8%a8%d9%86%d8%a7/
1289,,,,,https://www.music.egonair.com/Ahmed%20sheba/Aghanyna.com-3lashan%20m3esh.mp3,https://aghanyna.net/wp-content/uploads/2020/04/11111111111111111111111111-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ad%d9%85%d8%af-%d8%b4%d9%8a%d8%a8%d9%87-%d8%b9%d9%84%d8%b4%d8%a7%d9%86-%d9%85%d8%b9%d9%8a%d8%b4/
1290,,,,,https://www.music.egonair.com/Ahmed%20sheba/Aghanyna.com-3lena%20ya%20zmn.mp3,https://aghanyna.net/wp-content/uploads/2020/04/11111111111111111111111111-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ad%d9%85%d8%af-%d8%b4%d9%8a%d8%a8%d9%87-%d8%b9%d9%84%d9%8a%d9%86%d8%a7-%d9%8a%d8%a7-%d8%b2%d9%85%d9%86/
1291,,,,,https://www.music.egonair.com/Ahmed%20sheba/Aghanyna.com-5lony%20sakt.mp3,https://aghanyna.net/wp-content/uploads/2020/04/11111111111111111111111111-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ad%d9%85%d8%af-%d8%b4%d9%8a%d8%a8%d9%87-%d8%ae%d9%84%d9%88%d9%86%d9%89-%d8%b3%d8%a7%d9%83%d8%aa/
1292,,,,,https://www.music.egonair.com/Ahmed%20sheba/Aghanyna.com-5ly%203enk%20fe%20wst%20rask.mp3,https://aghanyna.net/wp-content/uploads/2020/04/11111111111111111111111111-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ad%d9%85%d8%af-%d8%b4%d9%8a%d8%a8%d9%87-%d8%ae%d9%84%d9%89-%d8%b9%d9%8a%d9%86%d9%83-%d9%81%d9%89-%d9%88%d8%b3%d8%b7-%d8%b1%d8%a7%d8%b3%d9%83/
1293,,,,,https://www.music.egonair.com/Ahmed%20sheba/Aghanyna.com-7km%20el%20awy%203ala%20el%20da3ef.mp3,https://aghanyna.net/wp-content/uploads/2020/04/11111111111111111111111111-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ad%d9%85%d8%af-%d8%b4%d9%8a%d8%a8%d9%87-%d8%ad%d9%83%d9%85-%d8%a7%d9%84%d9%82%d9%88%d9%89-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d8%b6%d8%b9%d9%8a%d9%81/
